flag,unique_id,id,site_name,state,county,address,city,zip_code,phone_number,testing_status,appointment_required,physician_order_required,screening_required,restrictions_apply,restriction_details,type_of_center,rapid_testing,non_rapid_testing,guidelines,provider_url,antibody_testing,monday,tuesday,wednesday,thursday,friday,saturday,sunday,latitude,longitude,cost_of_test,open_date,close_date,minimum_age
,31793,,ZipCare,NY,New York,1976 2nd Ave,New York,10029,(212) 879-6000,Testing,N,N,,N,,Urgent Care Clinic and Drive-thru,"Y,6","Y,2-3",Urgent care services also provided at this location.  This location name has changes to ZipCare.,ZipCare.net,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,40.7876,-73.9442,,,,
,31795,,ZoomCARE - Franklin Ave,NY,Kings,608 Franklin Ave,Brooklyn,11238,(718) 573-1000,Testing,N,N,,N,,,"Y,6","Y,1-3",Walk-ins accepted. ,https://www.instagram.com/zoomcare_365/       https://www.healthsync.nyc/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,,09:00AM-06:00PM,40.6773,-73.9557,,,,
,31796,,ZIP CARE - Carmine St,NY,New York,80 Carmine St,New York,10014,(212) 944-1000,Testing,N,N,,N,,Urgent Care Clinic,"Y,6","Y,2-3",,https://www.instagram.com/zoomcare_365/,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,40.7294,-74.0049,,,,
,31797,,Chai Urgent Care - Free Covid Testing Site (Staten Island),NY,Richmond,4885 Arthur Kill Rd,Staten Island,10309,(844) 972-2424,Testing,Y,N,,N,,Drive-thru or Walk up,"Y,4,7","Y,4-6",This location is closed due to pass over and will open again on 04/25/22.,chaicare.org,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-06:00PM,,08:00AM-08:00PM,40.5231,-74.2396,,,,
,31952,,Medrite Walk-In Urgent Care - Midtown West,NY,New York,521 West 42nd St.,New York,10036,(212) 695-4444,Testing,N,N,Phone or Virtual Screening,N,,Urgent Care Clinic,"Y,72,144","Y,1-3",,https://medriteurgentcare.com/covid-19-registration/,Y,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,08:00AM-08:00PM,09:00AM-06:00PM,09:00AM-06:00PM,40.7602,-73.9965,,,,
,31957,,Teresa Pharmacy - Brooklyn,NY,Kings,582 Rockaway Avenue,Brooklyn,11212,(718) 342-3446,Testing,N,N,Online Form,N,,Pharmacy Clinic,N,"Y,1-2",,https://www.resilhealth.com/teresapharmacy,N,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-02:00PM,,40.6658,-73.91,0.00,,,12
,31990,,Marion Pharmacy,NY,Bronx,2614 Decatur Ave,Bronx,10458,(718) 584-6561,Testing,N,N,Phone or In-Person Screening,N,,Pharmacy Clinic,N,"Y,1",,,N,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,,,40.8632,-73.8903,,,,
,32000,,ProHealth Pharmacy,NY,New York,385 2nd Ave,New York,10010,(212) 684-8300,Testing,N,N,In-Person Screening,N,,Pharmacy Clinic,"Y,7","Y,1","Our tests include: RT-PCR, Rapid Antigen, Rapid PCR & COVID Antibody. We use the latest technology to perform your test. Most tests are approved world-wide for travel. We provide same-day test results & at-home concierge testing.",www.prohealthny.com,Y,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-06:00PM,10:00AM-04:00PM,40.7375,-73.9814,,,,0
,32118,,"Payless Staffing and Consultants Inc - Bronx, NY",NY,Bronx,1340 Commerce Ave,Bronx,10461,(347) 293-4855,Testing,Y,N,Online Form,N,,Independent Laboratory,"Y,4","Y,1",Call 347-293-4855 for services and to make an appointment by walk-in or appointment. We have antibody and nasal swab testing (Rapid and RT-PCR test) available. We also have RT-PCR for urgent international travel with results within 1 hour available. Please arrive before 3;30 for PCR Test. PCR Testing until 4pm only.,http://www.paylessstaffingandconsultants.com/,Y,09:00AM-04:30PM,09:00AM-04:30PM,09:00AM-04:30PM,09:00AM-04:30PM,09:00AM-04:30PM,,,40.8364,-73.8401,,,,
,32175,,Citywide Urgent Care,NY,Kings,236 Broadway,Brooklyn,11211,(718) 307-1230,Testing,N,N,,Y,"We accept most insurances and offer a self-pay option if you don't have any insurance. Testing fee is $149 for self-pay. To receive a free PCR test, without any insurance, a valid United States ID is required. Most insurances cover PCR testing.",Urgent Care Clinic,"Y,7","Y,1",Appointments can be made online at www.citywideurgentcare.com Walk-in's welcome.,www.citywideurgentcare.com  www.levelupuc.com,Y,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,10:00AM-11:00PM,10:00AM-08:00PM,40.7089,-73.9602,,,,
,32209,,Kamin Health COVID Testing Center-Chelsea,NY,New York, 253 8th Ave.,New York,10011,(877) 525-2646,Testing,N,N,,N,,Walk up only,"Y,6","Y,2-5","Last COVID test  1 hour
 before closing.",https://www.kaminhealth.com/,N,10:00AM-08:00PM,10:00AM-08:00PM,10:00AM-08:00PM,10:00AM-08:00PM,10:00AM-08:00PM,10:00AM-08:00PM,10:00AM-08:00PM,40.7483,-73.9961,,,,
,32221,,Covid Testing Group,NY,Richmond,582 Travis Avenue,Staten Island,10314,(718) 395-6851,Testing,Y,N,Online Form,N,,Drive-thru or Walk up,"Y,5","Y,2-3","Private testing site. Fees may apply. Several testing options offered.
 We travel to offices, places of employment and private homes. ",https://www.facebook.com/covidtestingnyc/,Y,05:00PM-11:00PM,05:00PM-11:00PM,05:00PM-11:00PM,08:00AM-11:00PM,05:00PM-11:00PM,08:00AM-09:00PM,05:00PM-11:00PM,40.5912,-74.1596,,,,0
,32312,,New Amsterdam Drug Mart,NY,New York,698 Amsterdam Ave,New York,10025,(212) 865-9700,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,4,5","Y,1-3","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://www.newamsterdamdrugmart.com/,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-05:00PM,,40.7928,-73.9717,,,,
,32329,,Catalpa Chemists,NY,Queens,57-01 Catalpa Ave,Ridgewood,11385,(718) 366-3871,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,1","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.
 Please go to myrxio to ",https://www.catalpachemists.com/,N,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,08:00AM-07:00PM,10:00AM-05:00PM,10:00AM-02:00PM,40.7009,-73.9042,,,,3
,32331,,Riverdale Sepcialty Pharmacy,NY,Bronx,3547 Johnson Ave,Bronx,10463,(718) 395-3509,Testing,N,N,Online Form,N,,Pharmacy Clinic,"Y,7","Y,1-2","Rapid testing is by appointment only. Non-rapid test walk ins are welcomed.
 Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://riverdalespecialtypharmacy.com/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-05:00PM,,09:00AM-04:00PM,40.8864,-73.91,,,,5
,32333,,Amazon Pharmacy,NY,Queens,42-10 43rd Ave,Sunnyside,11104,(718) 786-0707,Testing,Y,N,Online Form,N,,Pharmacy Clinic,Y,N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Site will not be Testing from 02/21/22 to 02/25/22 will start Testing on 02/28/22.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,40.7451,-73.9218,,,,3
,32336,,Sunway Pharmacy,NY,Kings,5723 5th Ave,Brooklyn,11220,(718) 439-5000,Testing,N,N,Online Form,N,,Pharmacy Clinic,"Y,5","Y,1-2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",http://www.sunwayrx.com/,N,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,09:30AM-06:30PM,10:00AM-04:00PM,,40.6406,-74.0147,,,,3
,32339,,Phils Pill Pharmacy,NY,Queens,8387 Woodhaven Blvd,Woodhaven,11421,(718) 480-6447,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-04:00PM,,40.6982,-73.8523,,,,3
,32341,,La Gran Farmacia,NY,Queens,91-10 37th Avenue,Jackson Heights,11372,(718) 396-4091,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-05:00PM,,40.7505,-73.8756,,,,3
,32342,,Hylan Care,NY,Richmond,1509 Hylan Blvd,Staten Island,10305,(718) 400-8408,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24",N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,09:00AM-08:00PM,11:00AM-05:00PM,40.5917,-74.088,,,,3
,32405,,Pilgrim Pharmacy,NY,Bronx,2874 Buhre Ave,Bronx,10461,(718) 823-1085,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6",N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,08:30AM-06:00PM,08:30AM-06:00PM,08:30AM-06:00PM,08:30AM-06:00PM,08:30AM-06:00PM,08:30AM-04:30PM,,40.8471,-73.8332,,,,3
,32406,,Amiable Pharmacy,NY,Kings,1108 Liberty Ave,Brooklyn,11208,(718) 827-7528,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y,2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-05:00PM,11:00AM-04:00PM,40.6784,-73.8684,,,,3
,32407,,Esco Drug Company,NY,New York,687 9th Avenue,New York City,10036,(212) 246-8169,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,11:00AM-05:00PM,40.7619,-73.9904,,,,3
,32408,,Mt. Carmel Pharmacy,NY,Bronx,705 E. 187th Street,Bronx,10458,(718) 364-6100,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24",N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,10:30AM-02:30PM,40.8543,-73.8842,,,,3
,32413,,Rosebank Pharmacy - Staten Island,NY,Richmond,500 Tompkins Ave,Staten Island,10305,(718) 727-0426,Testing,Y,N,Online Form,N,,Pharmacy Clinic,N,"Y,1-2","Please bring your License or Photo ID, along with a photo of the front and back of your insurance card.",www.resilhealth.com/rosebankpharmacy,N,09:00AM-06:00PM,,11:00AM-02:00PM,11:00AM-02:00PM,09:00AM-11:00PM,,10:00AM-12:00PM,40.6133,-74.0722,0.00,,,4
,32415,,Sedgwick Pharmacy,NY,Bronx,3887 Sedgwick Ave,Bronx,10463,(718) 543-3116,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,10:00AM-03:00PM,,40.883,-73.8934,,,,3
,32420,,Colombo's Pharmacy,NY,Queens,7551 Metropolitan Ave,Middle Village,11379,(718) 418-9700,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-05:00PM,,40.7133,-73.8757,,,,3
,32422,,Harpell Chemists,NY,Queens,150-03 14th Ave,Whitestone,11357,(718) 767-7868,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,78,24","Y,3-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-04:00PM,09:00AM-04:00PM,09:00AM-04:00PM,,09:00AM-04:00PM,,,40.7891,-73.8136,,,,3
,32424,,Peace Love Pharmacy,NY,Queens,63-52 Woodhaen Blvd,Rego Park,11374,(718) 651-1000,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y,2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-01:30PM,,40.723,-73.8685,,,,3
,32425,,Primary Care Pharmacy,NY,Queens,9020 Sutphin Blvd,Jamaica,11435,(718) 291-4747,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-05:00PM,,40.7024,-73.8085,,,,3
,32439,,Thriftway Pharmacy,NY,Kings,720 Classon Avenue,Brooklyn,11238,(718) 339-1800,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y, 2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,40.6755,-73.96,,,,3
,32442,,S Bros Pharmacy,NY,Kings,176 Lee Ave,Brooklyn,11211,(718) 855-3070,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y,2-5","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-05:00PM,10:00AM-05:00PM,10:00AM-05:00PM,10:00AM-05:00PM,10:00AM-04:00PM,,10:00AM-05:00PM,40.7025,-73.9566,,,,3
,32443,,Emerald Pharmacy,NY,Bronx,4295 Katonah Avenue,Bronx,10470,(718) 944-0862,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,08:30AM-06:30PM,08:30AM-06:30PM,08:30AM-06:30PM,08:30AM-06:30PM,08:30AM-06:30PM,10:00AM-05:00PM,,40.8985,-73.8676,,,,3
,32445,,Ascencio Pharmacy,NY,Bronx,154 E 174th Street,Bronx,10457,(718) 299-2416,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,2-3","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,10:00AM-04:00PM,,40.8447,-73.9096,,,,3
,32446,,Legacy Specialty Pharmacy,NY,Queens,6851 Fresh Pond Rd,Ridgewood,11385,(718) 456-7300,Testing,Y,N,Phone or Virtual Screening,N,,Pharmacy Clinic,"Y,6","Y,1-2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,Y,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,09:00AM-05:00PM,,10:00AM-05:00PM,40.7039,-73.8955,,,,3
,32456,,Sunset Corner Pharmacy,NY,Kings,6002 4th Ave,Brooklyn,11220,(347) 889-7200,Testing,N,N,,N,,Pharmacy Clinic,"Y,6",N,Testing available 7 days a week. No appointments necessary!,https://prescryptive.com/covid-consumer-testing/,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,11:00AM-06:00PM,12:00PM-05:00PM,40.6409,-74.0188,,,,
,32458,,Grand Care Pharmacy,NY,Queens,66-56 Grand Ave,Maspeth,11378,(718) 446-6656,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y,1-2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,10:30AM-06:00PM,10:30AM-06:00PM,10:30AM-06:00PM,10:30AM-06:00PM,10:30AM-06:00PM,10:00AM-03:00PM,,40.7247,-73.8968,,,,3
,32463,,J&N Pharmacy,NY,Bronx,1220 Morris Ave,Bronx,10456,(718) 293-2233,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24",N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,,,40.8334,-73.9137,,,,3
,32465,,JW Pharmacy,NY,Queens,141-02 Northern Blvd,Flushing,11354,(718) 762-3784,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,24","Y,1","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,10:00AM-06:00PM,,40.7642,-73.8256,,,,
,32467,,Healthsource Pharmacy,NY,New York,1302 Second Avenue,New York,10065,(212) 794-8700,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,24,48","Y,1-2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,09:30AM-05:30PM,10:00AM-03:00PM,,40.7664,-73.9599,,,,12
,32468,,Kissena Drugs,NY,Queens,72-63 Kissena Blvd,Flushing,11367,(718) 793-7658,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24","Y,1-2","Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone. Our PCR test results are accepted by most major airlines.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,10:00AM-06:00PM,,40.7276,-73.8127,,,,3
,32469,,Elm Drugs,NY,New York,56 7th Ave,New York,10011,(212) 255-6100,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6,24",N,"Book now for convenient, safe, and secure testing at http://myrx.io from your mobile device. FDA authorized testing from your local trusted clinician, with certified test results sent to you on your phone.",https://prescryptive.com/covid-consumer-testing/,N,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,09:00AM-06:00PM,11:30AM-04:30PM,,40.7384,-74.0002,,,,3
,32541,,Nathan's Pharmacy,NY,Kings,1901 Bath Ave,Brooklyn,11214,(718) 975-4441,Testing,N,N,In-Person Screening,N,,Pharmacy Clinic,N,"Y,1-3",,https://www.vitadox.com/practice/brooklyn-new-york-ny-11214/nathans-pharmacy/LEKxku9goaVSz9XVh7HtJh,N,10:00AM-04:30PM,10:00AM-04:30PM,10:00AM-04:30PM,10:00AM-04:30PM,10:00AM-04:30PM,,,40.6027,-74.0035,,,,0
,32549,,Morris Height Health Center,NY,Bronx,25 East 183 Street,Bronx,10453,(718) 716-4400,Testing,Y,Y,Phone or In-Person Screening,N,,Community Health Center,N,"Y,3",,mhhc.org,Y,08:00AM-04:30PM,08:00AM-04:30PM,08:00AM-04:30PM,08:00AM-04:30PM,10:00AM-04:30PM,,,40.8587,-73.9029,,,,
,32638,,Altru Chemists - Brooklyn,NY,Kings,987 Manhattan Ave,Brooklyn,11222,(718) 349-9009,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,1",,https://resilhealth.com/altrurx,N,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-07:00PM,10:00AM-05:00PM,,40.7328,-73.955,0.00,,,
,32639,,Ballard Pharmacy - Brooklyn,NY,Kings,226 Prospect Park West,Brooklyn,11215,(718) 768-1325,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,5","Y,1-2","PCR Test is done by appointment.
 Rapid need no appointment Rapid test 3 years and older.
 PCR test is only until 5 pm M-F and 12 pm on Saturday",https://resilhealth.com/ballardpharmacy,N,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-07:00PM,09:00AM-06:00PM,,40.66,-73.981,0.00,,,3
,32641,,Top Value Pharmacy - Bronx,NY,Bronx,3811 Dyre Ave,Bronx,10466,(718) 325-1355,Testing,Y,N,Online Form,N,,Pharmacy Clinic,N,"Y,1-2",,https://www.resilhealth.com/topvaluepharmacy,N,10:30AM-01:30PM,10:30AM-01:30PM,10:30AM-01:30PM,10:30AM-01:30PM,10:30AM-01:30PM,,,40.8882,-73.8317,0.00,,,6
,32664,,Lenox Terrace Drug - New York,NY,New York,20 W 135th St,New York,10037,(212) 234-2050,Testing,Y,N,Online Form,N,,Pharmacy Clinic,N,"Y,2-3","Please bring your License or Photo ID, along with a photo of the front and back of your insurance card.
 Please do not book multiple appointments at a time; duplicate appointments will be cancelled.",https://www.resilhealth.com/lenoxterracedrug,N,10:00AM-03:30PM,10:00AM-03:30PM,10:00AM-03:30PM,10:00AM-03:30PM,10:00AM-03:30PM,,,40.8131,-73.9389,0.00,,,12
,32667,,Auburndale Pharmacy - Flushing,NY,Queens,19215 47th Ave,Flushing,11358,(718) 352-3200,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,6","Y,2-3","Please bring your License or Photo ID, along with a photo of the front and back of your insurance card.
 Please do not book multiple appointments at a time; duplicate appointments will be cancelled.
 HOME RAPID TEST AVAILABLE BY ABBOTT",https://resilhealth.com/auburndalepharmacy,Y,09:30AM-07:30PM,09:30AM-07:30PM,09:30AM-07:30PM,09:30AM-07:30PM,09:30AM-07:30PM,09:30AM-06:00PM,10:00AM-05:00PM,40.7521,-73.7883,0.00,,,1
,32668,,Brooklyn Family Pharmacy - Brooklyn,NY,Kings,355 Ave X,Brooklyn,11223,(718) 975-7757,Testing,Y,N,Online Form,N,,Pharmacy Clinic,"Y,2","Y,1","Please bring your License or Photo ID, along with a photo of the front and back of your insurance card.
 Please do not book multiple appointments at a time; duplicate appointments will be cancelled
 We also accept walk ins until 4:00 pm. PCR",https://resilhealth.com/brooklynfamilypharmacy,N,09:00AM-04:00PM,09:00AM-04:00PM,09:00AM-04:00PM,09:00AM-04:00PM,09:00AM-04:00PM,10:00AM-12:00PM,,40.5908,-73.9698,0.00,,,4
,32696,,Citywide Urgent Care level up,NY,Bronx,320 E 204 ST,Bronx,10467,(718) 223-5356,Testing,N,N,,Y,Rapid Testing has an out of pocket expensive unless covered by insurance. Please call us to confirm whether we accept your insurance.,Urgent Care Clinic,"Y,7","Y,1",,www.citywideurgentcare.com    www.levelupuc.com,Y,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-10:00PM,08:00AM-06:00PM,,40.8725,-73.8784,,,,
,32710,,Vida Sana Pharmacy,NY,Queens,8820 37th Ave,Jackson Heights,11372,(718) 433-9800,Testing,N,N,,N,,Pharmacy Clinic,N,"Y,1-2",,,N,10:00AM-02:00PM,10:00AM-02:00PM,10:00AM-02:00PM,10:00AM-02:00PM,10:00AM-02:00PM,,,40.7502,-73.8781,,,,
,32711,,Vida Care Pharmacy,NY,Queens,3764 90th St,Jackson Heights,11372,(718) 779-2221,Testing,N,N,,N,,Pharmacy Clinic,N,"Y,1-2",,,N,10:00AM-02:30PM,10:00AM-02:30PM,10:00AM-02:30PM,10:00AM-02:30PM,10:00AM-02:30PM,,,40.7487,-73.8768,,,,
